6,Positions,Positions,Positions,Positions,Positions,Positions,Positions,Positions,Positions,Positions,Positions,Positions,Positions,Positions,,,,,,,,
7,Time,Position,Symbol,Type,Volume,Price,S / L,T / P,Time,Price,Commission,Swap,Profit,Profit,,,,,,,,
8446,2025.05.12 10:20:37,209085955,USDCAD,buy,out,0.01,1.39558,374123894,,0.00,0.00,-0.12,-9.03,19 320.87,[sl 1.39551],,,,,,,
8447,2025.05.12 10:21:32,209087068,USDCAD,buy,out,0.01,1.39571,374125037,,0.00,0.00,-0.12,-9.12,19 311.63,[sl 1.39571],,,,,,,
8448,2025.05.12 10:21:32,209087069,USDCAD,buy,out,0.01,1.39571,374125038,,0.00,0.00,-0.12,-9.12,19 302.39,[sl 1.39571],,,,,,,
8449,2025.05.12 10:22:27,209089285,USDCAD,buy,out,0.01,1.39592,374127166,,0.00,0.00,-0.12,-9.27,19 293.00,[sl 1.39591],,,,,,,
8450,2025.05.12 10:22:33,209089679,USDCAD,buy,out,0.01,1.39599,374127523,,0.00,0.00,-0.12,-9.26,19 283.62,[sl 1.39599],,,,,,,
8451,2025.05.12 10:22:47,209090240,USDCAD,buy,out,0.01,1.39630,374128084,,0.00,0.00,-0.12,-6.33,19 277.17,[sl 1.39628],,,,,,,
8452,2025.05.12 20:35:24,209500267,USDCAD,buy,out,0.01,1.40139,374562523,,0.00,0.00,-0.12,-6.22,19 270.83,[sl 1.40136],,,,,,,
8453,2025.05.12 20:39:36,209501363,USDCAD,buy,out,0.01,1.40149,374563705,,0.00,0.00,-0.12,-9.00,19 261.71,[sl 1.40149],,,,,,,
8454,2025.05.12 20:39:36,209501364,USDCAD,buy,out,0.01,1.40149,374563706,,0.00,0.00,-0.12,-9.00,19 252.59,[sl 1.40149],,,,,,,
8455,2025.05.13 19:00:00,210106001,USDCAD,buy,in,0.01,1.39597,375208903,,-0.04,0.00,0.00,0.00,19 252.55,182074,,,,,,,
8456,2025.05.14 04:00:00,210226999,USDCAD,buy,in,0.01,1.39327,375338582,,-0.04,0.00,0.00,0.00,19 252.51,170024,,,,,,,
8457,2025.05.14 13:00:00,210508562,BTCUSD,buy,in,0.01,103450.75,375637304,,0.00,0.00,0.00,0.00,19 252.51,183028,,,,,,,
8458,2025.05.15 04:00:00,210933266,USDCAD,sell,in,0.01,1.39712,376089015,,-0.04,0.00,0.00,0.00,19 252.47,170000,,,,,,,
8459,2025.05.16 02:00:00,211588856,EURJPY,buy,in,0.01,162.823,376784948,,-0.04,0.00,0.00,0.00,19 252.43,EURJPY_H1_151,,,,,,,
8460,2025.05.16 15:00:01,211948289,USDCAD,sell,in,0.01,1.39660,377168381,,-0.04,0.00,0.00,0.00,19 252.39,182064,,,,,,,
8461,2025.05.16 22:00:00,212168884,USDCAD,sell,in,0.01,1.39841,377401191,,-0.04,0.00,0.00,0.00,19 252.35,182058,,,,,,,
8462,2025.05.19 07:00:00,212392341,USDCAD,sell,out,0.01,1.39697,377637362,,0.00,0.00,-0.05,0.72,19 253.02,182074,,,,,,,
8463,2025.05.19 07:00:01,212392374,USDCAD,sell,in,0.01,1.39697,377637463,,-0.04,0.00,0.00,0.00,19 252.98,182074,,,,,,,
8464,2025.05.19 19:00:00,212826016,USDCAD,buy,out,0.01,1.39469,378098092,,0.00,0.00,-0.06,2.67,19 255.59,182058,,,,,,,
8465,2025.05.19 20:00:00,212849445,BTCUSD,buy,in,0.01,105294.45,378123519,,0.00,0.00,0.00,0.00,19 255.59,186022,,,,,,,
8466,2025.05.20 02:00:00,212912004,USDCAD,buy,in,0.01,1.39592,378190380,,-0.04,0.00,0.00,0.00,19 255.55,182058,,,,,,,
8467,2025.05.20 16:00:00,213305310,USDCAD,buy,out,0.01,1.39275,378611075,,0.00,0.00,-0.12,2.76,19 258.19,182064,,,,,,,
8468,2025.05.20 17:00:00,213373590,USDCAD,buy,in,0.01,1.39222,378682849,,-0.04,0.00,0.00,0.00,19 258.15,182017,,,,,,,
8469,2025.05.20 19:00:00,213473652,EURJPY,sell,in,0.01,162.850,378788358,,-0.04,0.00,0.00,0.00,19 258.11,187087,,,,,,,
8470,2025.05.21 05:00:00,213636221,EURJPY,buy,out,0.01,162.941,378960741,,0.00,0.00,-0.13,-0.63,19 257.35,187087,,,,,,,
8471,2025.05.21 05:00:00,213636249,EURJPY,buy,in,0.01,162.945,378960830,,-0.04,0.00,0.00,0.00,19 257.31,187087,,,,,,,
8472,2025.05.21 07:39:10,213687385,BTCUSD,sell,out,0.01,107368.49,379015362,,0.00,0.00,-6.25,39.18,19 290.24,[tp 107354.83],,,,,,,
8473,2025.05.21 13:23:38,213876756,USDCAD,buy,out,0.01,1.38749,379219032,,0.00,0.00,-0.12,6.83,19 296.95,[tp 1.38749],,,,,,,
8474,2025.05.21 13:33:07,213885398,USDCAD,sell,out,0.01,1.38694,379227688,,0.00,0.00,-0.01,-6.47,19 290.47,[sl 1.38695],,,,,,,
8475,2025.05.21 18:00:00,214089725,USDCAD,buy,in,0.01,1.38473,379444577,,-0.04,0.00,0.00,0.00,19 290.43,182032,,,,,,,
8476,2025.05.21 18:00:00,214089726,USDCAD,buy,in,0.01,1.38474,379444625,,-0.04,0.00,0.00,0.00,19 290.39,182053,,,,,,,
8477,2025.05.21 18:12:25,214101522,USDCAD,buy,out,0.01,1.38364,379456661,,0.00,0.00,-0.24,9.74,19 299.89,[tp 1.38364],,,,,,,
8478,2025.05.21 18:12:39,214101786,USDCAD,sell,out,0.01,1.38353,379456894,,0.00,0.00,-0.01,-6.28,19 293.60,[sl 1.38353],,,,,,,
8479,2025.05.21 20:54:32,214182527,BTCUSD,sell,out,0.01,106207.66,379541171,,0.00,0.00,-2.50,9.13,19 300.23,[sl 106211.25],,,,,,,
8480,2025.05.21 22:00:01,214199068,USDCAD,buy,in,0.01,1.38412,379558827,,-0.04,0.00,0.00,0.00,19 300.19,182068,,,,,,,
8481,2025.05.22 12:00:00,214476981,EURJPY,buy,in,0.01,161.947,379855961,,-0.04,0.00,0.00,0.00,19 300.15,187136,,,,,,,
8482,2025.05.22 12:00:00,214477013,USDCAD,sell,in,0.01,1.38757,379856025,,-0.04,0.00,0.00,0.00,19 300.11,170036,,,,,,,
8483,2025.05.23 15:42:33,215237091,USDCAD,sell,out,0.01,1.37990,380665553,,0.00,0.00,-0.09,-9.69,19 290.33,[sl 1.37993],,,,,,,
8484,2025.05.23 16:00:00,215248684,USDCAD,buy,out,0.01,1.37971,380678168,,0.00,0.00,-0.06,5.70,19 295.97,170036,,,,,,,
8485,2025.05.23 17:16:18,215315293,USDCAD,sell,out,0.01,1.37596,380748786,,0.00,0.00,-0.03,-6.38,19 289.56,[sl 1.37597],,,,,,,
8486,2025.05.23 17:23:32,215322413,USDCAD,sell,out,0.01,1.37584,380756193,,0.00,0.00,-0.03,-6.46,19 283.07,[sl 1.37587],,,,,,,
8487,2025.05.23 17:58:49,215344334,USDCAD,sell,out,0.01,1.37549,380779209,,0.00,0.00,-0.03,-6.27,19 276.77,[sl 1.37550],,,,,,,
8488,2025.05.26 02:00:00,215550401,USDCAD,buy,in,0.01,1.37315,380995585,,-0.04,0.00,0.00,0.00,19 276.73,182068,,,,,,,
8489,2025.05.26 06:00:00,215625194,USDCAD,buy,in,0.01,1.36987,381076832,,-0.04,0.00,0.00,0.00,19 276.69,182075,,,,,,,
8490,2025.05.26 10:00:00,215695668,EURJPY,sell,out,0.01,162.861,381155161,,0.00,0.00,0.00,6.40,19 283.09,187136,,,,,,,
8491,2025.05.27 16:00:00,216388641,USDCAD,buy,in,0.01,1.37641,381936244,,-0.04,0.00,0.00,0.00,19 283.05,170002,,,,,,,
8492,2025.05.27 20:00:00,216559919,BTCUSD,buy,in,0.02,110191.35,382118997,,0.00,0.00,0.00,0.00,19 283.05,186081,,,,,,,
8493,2025.05.27 22:57:28,216592396,USDCAD,sell,out,0.01,1.38177,382154886,,0.00,0.00,-0.01,8.61,19 291.65,[tp 1.38183],,,,,,,
8494,2025.05.28 16:00:00,216971465,USDCAD,sell,in,0.01,1.38387,382566976,,-0.04,0.00,0.00,0.00,19 291.61,170038,,,,,,,
8495,2025.05.28 16:00:00,216971467,USDCAD,sell,in,0.01,1.38387,382567009,,-0.04,0.00,0.00,0.00,19 291.57,182064,,,,,,,
8496,2025.05.29 02:36:50,217238182,USDCAD,sell,out,0.01,1.38466,382849115,,0.00,0.00,-0.04,8.31,19 299.84,[tp 1.38463],,,,,,,
8497,2025.05.29 04:00:00,217272685,EURJPY,sell,out,0.01,164.135,382885510,,0.00,0.00,0.00,8.15,19 307.99,187087,,,,,,,
8498,2025.05.29 12:00:00,217457391,USDCAD,sell,in,0.01,1.38329,383087448,,-0.04,0.00,0.00,0.00,19 307.95,182080,,,,,,,
8499,2025.05.29 20:00:00,217777467,USDCAD,buy,out,0.01,1.38053,383430036,,0.00,0.00,0.00,2.00,19 309.95,182080,,,,,,,
8500,2025.05.29 20:00:01,217777485,USDCAD,buy,in,0.01,1.38053,383430089,,-0.04,0.00,0.00,0.00,19 309.91,182080,,,,,,,
8501,2025.05.29 20:43:45,217789613,BTCUSD,sell,out,0.02,106179.46,383443590,,0.00,0.00,-5.00,-80.24,19 224.67,[sl 106193.45],,,,,,,
8502,2025.05.30 06:00:00,217908686,USDCAD,sell,in,0.01,1.38249,383572514,,-0.04,0.00,0.00,0.00,19 224.63,182017,,,,,,,
8503,2025.05.30 17:57:44,218282033,USDCAD,sell,out,0.01,1.37440,383973824,,0.00,0.00,-0.01,-4.46,19 220.16,[sl 1.37441],,,,,,,
8504,2025.05.30 18:00:00,218283786,USDCAD,buy,out,0.01,1.37502,383975647,,0.00,0.00,-0.24,6.44,19 226.36,182064,,,,,,,
8505,2025.05.30 21:58:56,218366192,USDCAD,buy,out,0.01,1.37171,384065934,,0.00,0.00,0.00,7.86,19 234.22,[tp 1.37172],,,,,,,
8506,2025.06.02 04:00:00,218493194,BTCUSD,buy,in,0.02,105402.60,384201749,,0.00,0.00,0.00,0.00,19 234.22,186081,,,,,,,
8507,2025.06.02 06:00:08,218526489,USDCAD,buy,in,0.01,1.37175,384238706,,-0.04,0.00,0.00,0.00,19 234.18,182068,,,,,,,
8508,2025.06.03 20:00:00,219564302,BTCUSD,sell,out,0.02,105749.16,385358974,,0.00,0.00,-2.50,6.93,19 238.61,186081,,,,,,,
8509,2025.06.04 16:00:00,219994950,EURJPY,sell,out,0.01,163.784,385823565,,0.00,0.00,0.00,6.69,19 245.30,EURJPY_H1_151,,,,,,,
8510,2025.06.04 19:58:28,220159296,USDCAD,buy,out,0.01,1.36566,385999251,,0.00,0.00,-0.42,13.33,19 258.21,[tp 1.36560],,,,,,,
8511,2025.06.04 20:41:13,220169763,USDCAD,sell,out,0.01,1.36528,386010608,,0.00,0.00,-0.07,-8.15,19 249.99,[sl 1.36527],,,,,,,
8512,2025.06.06 12:00:00,221024124,USDCAD,sell,in,0.01,1.36802,386941836,,-0.04,0.00,0.00,0.00,19 249.95,170024,,,,,,,
8513,2025.06.06 18:00:00,221253319,EURJPY,buy,in,0.01,165.040,387185851,,-0.04,0.00,0.00,0.00,19 249.91,EURJPY_H1_151,,,,,,,
8514,2025.06.09 05:00:00,221459342,USDCAD,sell,out,0.01,1.36811,387418081,,0.00,0.00,-0.06,-2.66,19 247.19,182068,,,,,,,
8515,2025.06.09 12:00:00,221592639,EURJPY,sell,out,0.01,164.744,387567913,,0.00,0.00,0.00,-2.05,19 245.14,EURJPY_H1_151,,,,,,,
8516,2025.06.09 17:00:00,221763292,USDCAD,sell,in,0.01,1.37046,387753420,,-0.04,0.00,0.00,0.00,19 245.10,182074,,,,,,,
8517,2025.06.09 18:24:37,221829097,USDCAD,buy,out,0.01,1.36806,387823469,,0.00,0.00,-0.06,-0.03,19 245.01,,,,,,,,
8518,2025.06.09 18:24:38,221829111,USDCAD,buy,out,0.01,1.36806,387823484,,0.00,0.00,0.00,1.75,19 246.76,,,,,,,,
8519,2025.06.11 18:08:21,222960834,NAS100,buy,in,0.02,22009.36,389105455,,0.00,0.00,0.00,0.00,19 246.76,,,,,,,,
8520,2025.06.11 21:04:03,223037589,NAS100,sell,out,0.02,21821.74,389199017,,0.00,0.00,0.00,-3.75,19 243.01,[sl 21822.00],,,,,,,
8521,2025.06.13 08:00:00,223812478,US30,sell,in,0.02,42350.61,390043550,,0.00,0.00,0.00,0.00,19 243.01,196196,,,,,,,
8522,2025.06.17 10:00:00,225042796,US30,buy,out,0.02,42323.59,391370877,,0.00,0.00,-0.32,0.54,19 243.23,196196,,,,,,,
8523,2025.06.18 08:00:00,225611780,BTCUSD,buy,in,0.02,105425.25,391977485,,0.00,0.00,0.00,0.00,19 243.23,186080,,,,,,,
8524,2025.06.22 01:00:00,227116856,BTCUSD,buy,in,0.02,101403.95,393591948,,0.00,0.00,0.00,0.00,19 243.23,183131,,,,,,,
8525,2025.06.22 16:43:06,227154466,BTCUSD,sell,out,0.02,100452.64,393630958,,0.00,0.00,-7.50,-99.45,19 136.28,[sl 100459.45],,,,,,,
8526,2025.06.22 23:09:33,227185513,BTCUSD,sell,out,0.02,98409.46,393662899,,0.00,0.00,0.00,-59.89,19 076.39,[sl 98449.46],,,,,,,
8527,2025.06.23 02:00:01,227218820,US30,sell,in,0.02,42088.31,393698115,,0.00,0.00,0.00,0.00,19 076.39,196231,,,,,,,
8528,2025.06.23 03:00:00,227232032,US30,buy,out,0.02,42080.19,393712934,,0.00,0.00,0.00,0.16,19 076.55,196231,,,,,,,
8529,2025.06.25 23:02:43,228952305,NAS100,buy,in,0.02,22243.90,395561825,,0.00,0.00,0.00,0.00,19 076.55,,,,,,,,
8530,2025.06.26 08:00:00,229055305,BTCUSD,buy,in,0.02,107794.08,395674099,,0.00,0.00,0.00,0.00,19 076.55,183026,,,,,,,
8531,2025.06.27 10:00:00,229690764,BTCUSD,sell,out,0.02,107227.82,396354363,,0.00,0.00,-2.50,-11.33,19 062.72,183026,,,,,,,
8532,2025.06.30 22:21:20,230618932,NAS100,sell,out,0.02,22652.85,397360967,,0.00,0.00,-0.30,8.18,19 070.60,[tp 22653.00],,,,,,,
8533,2025.07.02 12:00:00,231424339,BTCUSD,buy,in,0.02,107692.78,398223716,,0.00,0.00,0.00,0.00,19 070.60,183031,,,,,,,
8534,2025.07.02 19:00:00,231709372,BTCUSD,buy,in,0.02,108696.58,398526961,,0.00,0.00,0.00,0.00,19 070.60,183098,,,,,,,
8535,2025.07.09 22:37:19,234338890,BTCUSD,sell,out,0.02,110976.41,401427734,,0.00,0.00,-12.50,65.67,19 123.77,[tp 110953.93],,,,,,,
8536,2025.07.09 22:52:32,234341257,BTCUSD,sell,out,0.02,111695.99,401430227,,0.00,0.00,-12.50,59.99,19 171.26,[tp 111683.66],,,,,,,
8537,2025.07.11 12:00:00,235088986,BTCUSD,buy,in,0.02,117951.18,402237446,,0.00,0.00,0.00,0.00,19 171.26,186000,,,,,,,
8538,2025.07.11 12:00:07,235089126,SP500,buy,in,0.1,6248.66,402237683,,0.00,0.00,0.00,0.00,19 171.26,195066,,,,,,,
8539,2025.07.14 10:38:19,235635275,BTCUSD,sell,out,0.02,122967.19,402821831,,0.00,0.00,-2.50,100.32,19 269.08,[tp 122938.26],,,,,,,
8540,2025.07.14 11:00:00,235645889,BTCUSD,buy,in,0.03,122733.39,402833527,,0.00,0.00,0.00,0.00,19 269.08,183009,,,,,,,
8541,2025.07.14 12:00:00,235672656,BTCUSD,buy,in,0.03,122562.49,402863230,,0.00,0.00,0.00,0.00,19 269.08,183110,,,,,,,
8542,2025.07.14 12:00:00,235672657,BTCUSD,buy,in,0.02,122562.49,402863240,,0.00,0.00,0.00,0.00,19 269.08,186073,,,,,,,
8543,2025.07.14 16:00:00,235793101,BTCUSD,buy,in,0.02,121896.69,402992826,,0.00,0.00,0.00,0.00,19 269.08,186010,,,,,,,
8544,2025.07.14 18:31:48,235924595,BTCUSD,sell,out,0.03,120224.81,403132279,,0.00,0.00,0.00,-75.26,19 193.82,[sl 120225.48],,,,,,,
8545,2025.07.14 18:45:41,235931298,BTCUSD,sell,out,0.03,119930.97,403139371,,0.00,0.00,0.00,-78.95,19 114.87,[sl 119921.55],,,,,,,
8546,2025.07.15 05:17:08,236043126,BTCUSD,sell,out,0.02,118018.55,403262198,,0.00,0.00,-2.50,-90.88,19 021.49,[sl 118006.18],,,,,,,
8547,2025.07.15 06:17:38,236060401,BTCUSD,sell,out,0.02,117275.71,403280910,,0.00,0.00,-2.50,-92.42,18 926.57,[sl 117268.91],,,,,,,
8548,2025.07.20 12:00:00,238169387,BTCUSD,buy,in,0.02,118150.25,405748800,,0.00,0.00,0.00,0.00,18 926.57,186081,,,,,,,
8549,2025.07.25 12:00:00,240586542,BTCUSD,buy,in,0.03,115196.99,408353803,,0.00,0.00,0.00,0.00,18 926.57,186076,,,,,,,
8550,2025.07.28 23:00:00,241440725,SP500,buy,in,0.02,6389.59,409269022,,0.00,0.00,0.00,0.00,18 926.57,208006,,,,,,,
8551,2025.07.28 23:20:29,241442366,SP500,sell,out,0.02,6389.88,409270917,,0.00,0.00,0.00,0.01,18 926.58,,,,,,,,
8552,2025.07.31 10:44:10,242674389,SP500,sell,out,0.1,6434.54,410595568,,0.00,0.00,-2.40,18.59,18 942.77,[tp 6434.43],,,,,,,
8553,2025.07.31 12:00:00,242719689,BTCUSD,sell,out,0.02,118549.59,410644139,,0.00,0.00,-20.00,7.99,18 930.76,186081,,,,,,,
8554,2025.07.31 20:00:01,242989738,SP500,buy,in,0.25,6397.87,410932484,,0.00,0.00,0.00,0.00,18 930.76,208006,,,,,,,
8555,2025.07.31 22:52:59,243027049,SP500,sell,out,0.25,6329.64,410972938,,0.00,0.00,0.00,-17.06,18 913.70,[sl 6329.88],,,,,,,
8556,2025.08.04 08:00:03,243688703,SP500,sell,in,0.25,6258.02,411682907,,0.00,0.00,0.00,0.00,18 913.70,208051,,,,,,,
8557,2025.08.04 19:00:18,244047412,SP500,buy,out,0.25,6320.77,412069312,,0.00,0.00,0.00,-15.69,18 898.01,[sl 6320.51],,,,,,,
8558,2025.08.05 19:00:00,244603360,SP500,buy,in,0.25,6300.06,412667726,,0.00,0.00,0.00,0.00,18 898.01,208030,,,,,,,
8559,2025.08.06 19:00:00,245146652,SP500,sell,in,0.25,6346.45,413254649,,0.00,0.00,0.00,0.00,18 898.01,208012,,,,,,,
8560,2025.08.07 12:32:27,245457324,SP500,sell,out,0.25,6388.15,413593028,,0.00,0.00,-0.60,22.02,18 919.43,[tp 6388.03],,,,,,,
8561,2025.08.08 01:05:04,245792337,SP500,buy,in,0.25,6350.32,413948398,,0.00,0.00,0.00,0.00,18 919.43,208006,,,,,,,
8562,2025.08.09 13:00:00,246310055,BTCUSD,buy,in,0.02,117476.06,414506052,,0.00,0.00,0.00,0.00,18 919.43,183010,,,,,,,
8563,2025.08.09 13:00:00,246310056,BTCUSD,buy,in,0.02,117476.06,414506053,,0.00,0.00,0.00,0.00,18 919.43,183013,,,,,,,
8564,2025.08.11 05:00:16,246423732,BTCUSD,sell,out,0.03,120193.37,414630210,,0.00,0.00,-41.25,149.89,19 028.07,[tp 120180.76],,,,,,,
8565,2025.08.11 05:01:08,246424215,BTCUSD,sell,out,0.02,120583.26,414630704,,0.00,0.00,0.00,62.14,19 090.21,[tp 120567.73],,,,,,,
8566,2025.08.11 05:03:38,246425325,BTCUSD,sell,out,0.02,120722.46,414631855,,0.00,0.00,0.00,64.93,19 155.14,[tp 120694.92],,,,,,,
8567,2025.08.12 17:52:41,247383341,SP500,buy,out,0.25,6420.11,415661658,,0.00,0.00,-1.80,-18.42,19 134.92,[sl 6420.06],,,,,,,
8568,2025.08.24 12:00:00,251724277,BTCUSD,buy,in,0.01,114812.59,420360514,,0.00,0.00,0.00,0.00,19 134.92,186081,,,,,,,
8569,2025.08.24 22:37:17,251750225,BTCUSD,sell,out,0.01,110721.60,420386525,,0.00,0.00,0.00,-40.91,19 094.01,[sl 110832.77],,,,,,,
8570,2025.08.25 07:00:00,251821180,SP500,sell,in,0.25,6460.24,420467604,,0.00,0.00,0.00,0.00,19 094.01,208021,,,,,,,
8571,2025.08.27 01:05:02,252724517,SP500,buy,out,0.25,6473.01,421451191,,0.00,0.00,-0.60,-3.19,19 090.22,208021,,,,,,,
8572,2025.08.27 02:00:13,252731144,SP500,buy,in,0.25,6472.06,421459173,,0.00,0.00,0.00,0.00,19 090.22,208021,,,,,,,
8573,2025.08.27 02:00:13,252731145,SP500,buy,in,0.25,6472.36,421459174,,0.00,0.00,0.00,0.00,19 090.22,208052,,,,,,,
8574,2025.08.29 16:00:00,254011974,SP500,sell,in,0.25,6489.34,422847583,,0.00,0.00,0.00,0.00,19 090.22,208030,,,,,,,
8575,2025.08.29 20:00:00,254176950,SP500,buy,in,0.25,6460.74,423020667,,0.00,0.00,0.00,0.00,19 090.22,208016,,,,,,,
8576,2025.09.02 01:05:00,254696486,SP500,sell,out,0.25,6467.50,423579773,,0.00,0.00,-1.80,-1.22,19 087.20,208052,,,,,,,
8577,2025.09.02 13:43:05,254995929,SP500,sell,out,0.25,6410.64,423897593,,0.00,0.00,-1.80,-15.36,19 070.04,[sl 6411.25],,,,,,,
8578,2025.09.02 15:01:32,255029977,SP500,sell,out,0.25,6405.24,423934148,,0.00,0.00,-1.20,-13.88,19 054.96,[sl 6405.74],,,,,,,
8579,2025.09.02 15:10:56,255037308,SP500,buy,out,0.25,6402.16,423941776,,0.00,0.00,-1.20,21.80,19 075.56,[tp 6401.86],,,,,,,
8580,2025.09.03 20:00:00,255768199,SP500,sell,out,0.25,6429.65,424727660,,0.00,0.00,-7.80,19.83,19 087.59,208006,,,,,,,
8581,2025.09.03 20:00:00,255768320,SP500,sell,in,0.25,6429.65,424727829,,0.00,0.00,0.00,0.00,19 087.59,208006,,,,,,,
8582,2025.09.03 23:00:00,255811959,SP500,buy,out,0.25,6449.46,424775755,,0.00,0.00,0.00,-4.95,19 082.64,208006,,,,,,,
8583,2025.09.03 23:00:00,255811975,SP500,buy,in,0.25,6448.66,424775851,,0.00,0.00,0.00,0.00,19 082.64,208006,,,,,,,
8584,2025.09.08 02:00:00,256866826,SP500,sell,in,0.25,6490.63,426058170,,0.00,0.00,0.00,0.00,19 082.64,208030,,,,,,,
8585,2025.09.11 04:00:00,258566848,SP500,sell,in,0.25,6539.85,427918500,,0.00,0.00,0.00,0.00,19 082.64,208051,,,,,,,
8586,2025.09.11 16:57:32,258946696,SP500,buy,out,0.25,6566.99,428330199,,0.00,0.00,-0.90,-19.09,19 062.65,[sl 6565.83],,,,,,,
8587,2025.09.15 15:16:02,259897882,SP500,buy,out,0.25,6602.46,429369334,,0.00,0.00,-1.20,-15.65,19 045.80,[sl 6601.89],,,,,,,
8588,2025.09.15 19:00:00,260071161,SP500,buy,in,0.25,6614.96,429553381,,0.00,0.00,0.00,0.00,19 045.80,208064,,,,,,,
8589,2025.09.15 22:00:01,260120940,SP500,sell,out,0.25,6608.04,429607066,,0.00,0.00,0.00,-1.73,19 044.07,208064,,,,,,,
8590,2025.09.19 11:00:00,262008887,SP500,sell,in,0.25,6629.04,431647740,,0.00,0.00,0.00,0.00,19 044.07,208021,,,,,,,
8591,2025.09.22 19:50:47,262838346,SP500,buy,out,0.25,6690.36,432587429,,0.00,0.00,-0.90,-15.33,19 027.84,[sl 6689.95],,,,,,,
8592,2025.09.23 22:00:01,263443002,SP500,sell,in,0.25,6645.30,433268478,,0.00,0.00,0.00,0.00,19 027.84,208048,,,,,,,
8593,2025.09.25 02:00:00,264052834,SP500,buy,in,0.25,6642.16,433929678,,0.00,0.00,0.00,0.00,19 027.84,208014,,,,,,,
8594,2025.09.25 07:01:02,264121416,SP500,buy,out,0.25,6649.75,434006832,,0.00,0.00,-0.60,-1.11,19 026.13,208048,,,,,,,
8595,2025.09.25 07:01:03,264121418,SP500,buy,in,0.25,6649.75,434006836,,0.00,0.00,0.00,0.00,19 026.13,208048,,,,,,,
8596,2025.09.25 16:35:07,264434392,SP500,sell,out,0.25,6594.51,434343386,,0.00,0.00,0.00,-13.81,19 012.32,[sl 6595.63],,,,,,,
8597,2025.09.25 21:04:17,264588426,SP500,sell,out,0.25,6570.87,434528394,,0.00,0.00,0.00,-17.82,18 994.50,[sl 6571.38],,,,,,,
8598,2025.09.26 19:00:00,265057213,SP500,buy,in,0.25,6612.25,435038524,,0.00,0.00,0.00,0.00,18 994.50,208030,,,,,,,
8599,2025.09.30 23:00:00,266316048,SP500,buy,in,0.25,6686.36,436389502,,0.00,0.00,0.00,0.00,18 994.50,208008,,,,,,,
8600,2025.10.01 20:16:37,266876520,SP500,sell,out,0.25,6700.24,436989672,,0.00,0.00,-1.50,22.00,19 015.00,[tp 6700.44],,,,,,,
8601,2025.10.09 06:00:02,269884437,SP500,buy,in,0.25,6749.46,440238665,,0.00,0.00,0.00,0.00,19 015.00,208042,,,,,,,
8602,2025.10.09 21:00:01,270409063,SP500,sell,out,0.25,6725.24,440794371,,0.00,0.00,-2.70,9.72,19 022.02,208008,,,,,,,
8603,2025.10.10 18:00:17,270880006,SP500,sell,out,0.25,6698.35,441297300,,0.00,0.00,-0.30,-12.78,19 008.94,[sl 6698.38],,,,,,,
8604,2025.10.13 12:00:00,271396307,SP500,sell,in,0.3,6647.45,441845500,,0.00,0.00,0.00,0.00,19 008.94,208051,,,,,,,
8605,2025.10.14 16:43:18,272212022,SP500,buy,out,0.3,6564.25,442712805,,0.00,0.00,-0.36,24.96,19 033.54,[tp 6564.99],,,,,,,
8606,2025.10.15 09:00:00,272524687,SP500,buy,in,0.3,6670.96,443047125,,0.00,0.00,0.00,0.00,19 033.54,208021,,,,,,,
8607,2025.10.15 11:00:00,272591885,SP500,buy,in,0.3,6674.95,443119262,,0.00,0.00,0.00,0.00,19 033.54,208048,,,,,,,
8608,2025.10.15 20:14:50,272970032,SP500,sell,out,0.3,6620.65,443518315,,0.00,0.00,0.00,-16.29,19 017.25,[sl 6620.73],,,,,,,
8609,2025.10.15 23:00:00,273007595,SP500,sell,in,0.3,6673.46,443558718,,0.00,0.00,0.00,0.00,19 017.25,208016,,,,,,,
8610,2025.10.16 21:12:04,273628559,SP500,sell,out,0.3,6609.14,444218743,,0.00,0.00,-0.36,-18.55,18 998.34,[sl 6609.65],,,,,,,
8611,2025.10.20 06:00:04,274514678,SP500,sell,in,0.3,6677.24,445158369,,0.00,0.00,0.00,0.00,18 998.34,208027,,,,,,,
8612,2025.10.20 15:00:00,274759016,SP500,sell,in,0.3,6686.34,445422598,,0.00,0.00,0.00,0.00,18 998.34,208021,,,,,,,
8613,2025.10.20 17:40:05,274902132,SP500,buy,out,0.3,6729.16,445575640,,0.00,0.00,-1.80,-16.71,18 979.83,[sl 6728.65],,,,,,,
8614,2025.10.20 20:19:06,274970234,SP500,buy,out,0.3,6742.96,445648425,,0.00,0.00,0.00,-19.72,18 960.11,[sl 6742.64],,,,,,,
8615,2025.10.21 04:21:00,275068236,SP500,buy,out,0.3,6748.08,445754775,,0.00,0.00,-0.36,-18.52,18 941.23,[sl 6747.65],,,,,,,
8616,2025.10.27 06:00:00,277679538,US30,buy,in,0.03,47470.10,448538821,,0.00,0.00,0.00,0.00,18 941.23,237136,,,,,,,
8617,2025.10.27 17:51:43,278088452,US30,sell,out,0.01,47433.35,448984023,,0.00,0.00,0.00,-0.37,18 940.86,,,,,,,,
8618,2025.10.28 17:00:00,278686488,US30,buy,in,0.02,47742.45,449622559,,0.00,0.00,0.00,0.00,18 940.86,237142,,,,,,,
8619,2025.10.28 23:03:01,278842691,NAS100,buy,in,0.01,26023.68,449790029,,0.00,0.00,0.00,0.00,18 940.86,Indices Tester,,,,,,,
